transaction_id,transaction_datetime,branch_id,member_id,member_tier,channel,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,satisfaction_score
T004118,2026-04-09 09:30,B08,,,In-store,Bakery,2,90,0.00,180.00,Credit Card,
T004119,2026-04-09 10:21,B08,M0245,Platinum,App,Bakery,1,65,0.00,65.00,App Wallet,
T004120,2026-04-09 12:31,B04,M0029,Gold,In-store,Coffee,1,95,14.25,80.75,QR PromptPay,3
T004121,2026-04-09 12:49,B01,,,App,Coffee,1,60,0.00,140.00,Credit Card,4
T004122,2026-04-09 12:55, B04,,,App,Tea,1,75,0.00,75.00,Credit Card,
T004123,2026-04-09 12:56,B01,M0116,Bronze,Delivery,Coffee,3,70,0.00,210.00,QR PromptPay,4
T004124,2026-04-09 13:04,B01,M0114,Silver,In-store,Coffee,1,85,12.75,72.25,Cash,
T004125,2026-04-09 13:52,B01,M0193,Bronze,App,Tea,1,50,0.00,50.00,Credit Card,3
T004126,2026-04-09 14:34,B08,M0119,Bronze,App,Coffee,1,75,0.00,75.00,Credit Card,5
T004127,2026-04-09 14:44,B01,,,App,Bakery,3,60,0.00,180.00,Credit Card,
T004128,2026-04-09 15:09,B08,,,In-store,Bakery,1,100,0.00,100.00,QR PromptPay,
T004129,2026-04-09 15:26,B02,M0142,Silver,App,Coffee,1,55,0.00,55.00,Credit Card,
T004130,2026-04-09 17:15,B02,M0228,gold,App,Bakery,1,95,9.50,85.50,App Wallet,
T004131,09/04/2026 17:24,B06,M0015,Gold,In-store,Merchandise,4,885,708.00,2832.00,Cash,
T004132,2026-04-09 18:10,B05,M0297,Bronze,Delivery,Bakery,2,80,0.00,160.00,Credit Card,4
T004133,2026-04-09 18:15,B04,M0040,Bronze,In-store,Bakery,2,70,28.00,112.00,Credit Card,4
T004134,2026-04-09 18:33,B05,M0059,Gold,In store,Coffee,1,95,19.00,76.00,QR PromptPay,3
T004135,2026-04-09 19:35,B03,,,In-store,Bakery,2,55,0.00,110.00,Credit Card,
T004136,2026-04-10 07:11,B02,M0026,Bronze,In-store,Coffee,3,115,0.00,345.00,Credit Card,
T004137,2026-04-10 07:23,B04,M0159,Platinum,Delivery,Coffee,1,80,8.00,72.00,Credit Card,4
T004138,2026-04-10 07:35,B04,M0301,Bronze,Delivery,Tea,2,65,0.00,130.00,QR PromptPay,
T004139,2026-04-10 08:35,B01,M0048,Silver,In-store,Coffee,1,80,0.00,80.00,Cash,
T004140,2026-04-10 08:53,B05,M0150,BRONZE,In-store,Bakery,3,90,0.00,270.00,Credit Card,5
T004141,2026-04-10 08:56,B02,,,In-store,Merchandise,2,665,0.00,1330.00,Cash,
T004142,2026-04-10 08:59,B04,,,In-store,Coffee,2,55,0.00,110.00,QR PromptPay,
T004143,2026-04-10 09:31,B01,M0120,Bronze,In-store,Tea,2,50,0.00,100.00,Credit Card,
T004144,2026-04-10 09:32,B03,M0124,Bronze,In-store,Merchandise,4,575,0.00,2300.00,Credit Card,
T004145,10/04/2026 09:34,B06,M0304,Platinum,in-store,Coffee,1,75,7.50,67.50,QR PromptPay,
T004146,2026-04-10 09:37,B01,M0116,Bronze,Delivery,Bakery,1,65,3.25,61.75,Credit Card,2
T004146,2026-04-10 10:08,B01,M0116,Bronze,Delivery,Bakery,-1,65,-3.25,-61.75,Credit Card,
T004147,2026-04-10 11:00,B03,,,In-store,Bakery,2,95,0.00,190.00,QR PromptPay,4
T004148,10/04/2026 12:50,B06,M0058,Gold,App,Coffee,1,60,6.00,54.00,App Wallet,5
T004149,2026-04-10 12:59,B02,M0150,Bronze,In-store,Bakery,1,65,0.00,65.00,Credit Card,4
T004150,2026-04-10 13:00,B07,M0106,Bronze,In-store,Coffee,1,55,8.25,46.75,Cash,
T004151,2026-04-10 14:00,B04,,,Delivery,Merchandise,1,355,0.00,355.00,QR PromptPay,
T004152,2026-04-10 14:31,B08,,,In-store,Merchandise,3,500,0.00,1500.00,Cash,
T004153,10/04/2026 15:44,B06,M0244,Bronze,Delivery,Coffee,1,85,0.00,85.00,QR PromptPay,5
T004154,2026-04-10 16:16,B05,M0119,Bronze,In-store,Coffee,1,115 THB,0.00,115.00,Cash,
T004155,2026-04-10 16:23,B02,M0124,Bronze,App,Bakery,1,55,0.00,55.00,App Wallet,
T004156,2026-04-10 16:50,B02,M0265,Gold,In-store,Merchandise,1,755,0.00,755.00,QR PromptPay,3
T004157,2026-04-10 17:41,B04,M0174,Gold,Instore,Coffee,4,105,0.00,420.00,Credit Card,5
T004158,2026-04-10 19:55,B08,M0005,Bronze,App,Merchandise,3,9999,0.00,29997.00,Credit Card,
T004159,2026-04-11 08:53,B07,M0040,Bronze,In-store,Tea,4,65,0.00,260.00,Cash,4
T004160,2026-04-11 09:01,B08,,,In-store,Coffee,1,120,0.00,120.00,QR PromptPay,5
T004161,2026-04-11 09:03,B07,M0286,Silver,In-store,Bakery,1,70,10.50,59.50,Credit Card,4
T004162,11/04/2026 09:18,B06,M0020,Bronze,In-store,Coffee,1,70,14.00,56.00,Cash,
T004163,2026-04-11 09:59,B08,,,In-store,Coffee,2,85,0.00,170.00,Credit Card,
T004164,2026-04-11 10:48,B02,,,In-store,Bakery,2,95,0.00,190.00,Cash,5
T004165,2026-04-11 11:08,B01,,,Delivery,Coffee,3,105,0.00,315.00,Cash,
T004166,2026-04-11 12:10,B02,,,In-store,Coffee,1,70,0.00,70.00,QR PromptPay,5
T004167,2026-04-11 12:20,B01,M0012,Platinum,In-store,Coffee,2,85,25.50,144.50,QR PromptPay,
T004168,2026-04-11 14:27,B01,,,in-store,Tea,4,95,0.00,380.00,QR PromptPay,5
T004169,2026-04-11 15:05,B08,M0010,Bronze,In-store,Bakery,4,100,0.00,400.00,QR PromptPay,
T004170,2026-04-11 15:08,B08,M0002,Bronze,In-store,Tea,2,75,0.00,150.00,QR PromptPay,
T004171,2026-04-11 17:05,B04,M0115,Silver,App,Bakery,2,45,0.00,90.00,Credit Card,
T004172,2026-04-12 07:27,B08,M0180,Bronze,In-store,Bakery,1,85,0.00,85.00,Credit Card,3
T004173,2026-04-12 08:00,B03,,,Delivery,Bakery,2,50,0.00,100.00,QR PromptPay,5
T004174,2026-04-12 08:10,B01,M0134,Bronze,Delivery,Coffee,3,75,0.00,225.00,Cash,
T004175,2026-04-12 11:02,B08,M0171,Gold,In-store,Tea,1,85,0.00,85.00,Cash,
T004176,2026-04-12 12:14,B08,M0148,Gold,In-store,Coffee,1,75,0.00,75.00,QR PromptPay,
T004177,2026-04-12 12:16,B04,M0024,Platinum,In-store,Coffee,1,105,0.00,105.00,QR PromptPay,3
T004178,2026-04-12 12:32,B02,M0174,Gold,App,Coffee,1,110,11.00,99.00,Credit Card,
T004179,2026-04-12 13:10,B07,,,App,Coffee,2,110,0.00,220.00,Credit Card,3
T004180,2026-04-12 14:28,B02,M0015,Gold,App,Bakery,1,70,7.00,63.00,App Wallet,
T004181,2026-04-12 17:21,B07,M0223,Silver,In-store,Bakery,1,60,0.00,60.00,QR PromptPay,
T004182,2026-04-12 17:43,B01,,,Delivery,Bakery,42,95,0.00,3990.00,Credit Card,
T004183,2026-04-12 17:59,B01,M0134,Bronze,Delivery,Coffee,3,55,0.00,165.00,Cash,1
T004184,2026-04-12 18:45,B08,,,In-store,Coffee,2,55,0.00,110.00,QR PromptPay,
T004185,2026-04-12 19:29,B08,M0051,GOLD,In-store,Coffee,1,85,4.25,80.75,Credit Card,
T004185,2026-04-12 19:29,B08,M0051,GOLD,In-store,Coffee,1,85,4.25,80.75,Credit Card,
T004186,2026-04-12 19:42,B01,,,Delivery,Coffee,2,100,0.00,200.00,Credit Card,
T004187,13/04/2026 07:28,B06,M0273,Silver,In-store,Bakery,3,105,0.00,315.00,QR PromptPay,
T004188,2026-04-13 08:06,B03,M0258,Bronze,In-store,Bakery,2,55,0.00,110.00,QR PromptPay,4
T004189,2026-04-13 08:19,B05,M0310,Gold,Delivery,Coffee,3,105,0.00,315.00,QR PromptPay,
T004190,2026-04-13 08:51,B04,M0143,Bronze,Delivery,Coffee,3,105,0.00,315.00,Cash,
T004191,2026-04-13 10:04,B04,M0115,Silver,App,Bakery,1,95,0.00,65.00,Credit Card,2
T004192,2026-04-13 11:16,B04,,,In-store,Bakery,1,95,0.00,95.00,Credit Card,
T004193,2026-04-13 11:40,b03,M0242,Silver,App,Coffee,1,120,0.00,120.00,App Wallet,
T004194,2026-04-13 12:32,B08,M0002,Bronze,In-store,Bakery,2,80,0.00,160.00,QR PromptPay,4
T004195,2026-04-13 12:38,B07,,,In-store,Coffee,3,55,0.00,165.00,QR PromptPay,3
T004196,2026-04-13 13:05,B05,M0187,Bronze,In-store,Coffee,1,110,22.00,88.00,Credit Card,
T004197,2026-04-13 13:40,B04,M0159,Platinum,Mobile App,Bakery,2,65,0.00,130.00,App Wallet,
T004198,2026-04-13 13:54,B03,M0059,Gold,In-store,Bakery,1,95,14.25,80.75,Cash,3
T004199,13/04/2026 14:04,B06,M0058,Gold,In-store,Coffee,3,120,0.00,360.00,QR PromptPay,
T004200,2026-04-13 14:32,B02,M0172,Silver,In-store,Bakery,2,100,0.00,200.00,QR PromptPay,
T004201,2026-04-13 15:53,B07,M0286,Silver,Delivery,Coffee,1,75,0.00,75.00,Credit Card,
T004202,2026-04-13 16:10,B04,M0028,Silver,In-store,Tea,1,70,0.00,70.00,Credit Card,
T004203,2026-04-13 16:11,B02,M0007,Silver,In-store,Coffee,2,115,0.00,230.00,Credit Card,
T004204,2026-04-13 16:21,B02,M0069,Platinum,App,Coffee,1,100,15.00,85.00,App Wallet,4
T004205,2026-04-13 16:34,B02,M0325,Platinum,In-store,Coffee,2,110,22.00,198.00,QR PromptPay,
T004206,13/04/2026 17:10,B06,M0278,Bronze,In-store,Tea,3,90,0.00,270.00,QR PromptPay,
T004206,13/04/2026 17:10,B06,M0278,Bronze,In-store,Tea,3,90,0.00,270.00,QR PromptPay,
T004207,2026-04-13 17:12,B08,M0304,Platinum,In-store,Coffee,3,110,33.00,297.00,Credit Card,
T004208,2026-04-13 17:39,B07,M0170,Gold,Instore,Coffee,4,115,46.00,414.00,Credit Card,
T004209,2026-04-13 17:46,B08,M0002,Bronze,App,Merchandise,4,470,0.00,1880.00,App Wallet,
T004210,2026-04-13 18:29,B03,M0103,Silver,Delivery,Bakery,1,80,0.00,80.00,QR PromptPay,
T004211,2026-04-14 07:14,B01,M0208,Gold,App,Coffee,1,55,0.00,55.00,App Wallet,
T004212,2026-04-14 07:39,B01,M0319,Gold,In-store,Bakery,2,90,0.00,180.00,Credit Card,
T004213,2026-04-14 08:17,B05,M0273,Silver,App,Coffee,1,85,0.00,85.00,App Wallet,
T004214,2026-04-14 09:50,B08,M0120,Bronze,In-store,Tea,3,65,0.00,195.00,QR PromptPay,4
T004215,2026-04-14 10:38,B01,,,In-store,Coffee,1,95,0.00,95.00,QR PromptPay,
T004216,2026-04-14 10:45,B07,,,In-store,Coffee,3,85,0.00,255.00,Cash,5
T004217,2026-04-14 14:23,B07,M0245,Platinum,App,Coffee,3,120,0.00,360.00,App Wallet,5
T004218,2026-04-14 15:22,B02,M0015,Gold,In-store,Bakery,1,70,0.00,70.00,Credit Card,
T004219,2026-04-14 15:42,B07,M0325,Platinum,In-store,Coffee,2,100,0.00,200.00,Cash,
T004220,2026-04-14 16:07,B07,M0196,Bronze,In-store,Coffee,2,65,0.00,130.00,Cash,
T004221,2026-04-14 16:19,B07,,,In-store,Coffee,2,90,0.00,180.00,QR PromptPay,3
T004222,2026-04-14 16:36,B04,M0171,Gold,In-store,Coffee,1,95,0.00,95.00,Credit Card,5
T004223,2026-04-14 17:17,B04,M0171,Gold,In-store,Coffee,1,115,0.00,115.00,Credit Card,4
T004224,2026-04-14 17:28,B02,M0044,Bronze,In-store,Bakery,2,70,7.00,133.00,QR PromptPay,3
T004225,2026-04-14 19:21,B02,,,In-store,Tea,1,55,0.00,55.00,QR PromptPay,
T004226,2026-04-14 19:41,B07,M0054,Bronze,In-store,Coffee,1,110,0.00,110.00,Credit Card,
T004227,2026-04-15 08:20,B07,M0196,Bronze,Delivery,Coffee,2,100,0.00,200.00,QR PromptPay,
T004228,2026-04-15 08:29,B05,M0036,Platinum,In-store,Coffee,1,75,15.00,60.00,QR PromptPay,4
T004229,15/04/2026 08:30,B06,M0313,Bronze,App,Coffee,1,60,0.00,60.00,App Wallet,
T004230,2026-04-15 09:59,B07,M0313,Bronze,In-store,Merchandise,1,675,0.00,675.00,QR PromptPay,
T004231,15/04/2026 11:08,B06,,,In-store,Coffee,4,60,0.00,240.00,Credit Card,2
T004232,2026-04-15 11:41,B05,M9064,Bronze,App,Bakery,1,75,0.00,75.00,App Wallet,5
T004233,15/04/2026 12:11,B06,,,App,Bakery,2,55,0.00,110.00,App Wallet,
T004234,2026-04-15 12:39,B07,M0012,Platinum,App,Coffee,3,120,18.00,342.00,App Wallet,3
T004235,2026-04-15 12:45,B08,M0204,Gold,Delivery,Coffee,1,60,0.00,60.00,Cash,4
T004236,2026-04-15 12:50,B08,M0012,Platinum,Delivery,Coffee,2,100,0.00,200.00,QR PromptPay,
T004236,2026-04-15 12:50,B08,M0012,Platinum,Delivery,Coffee,2,100,0.00,200.00,QR PromptPay,
T004237,2026-04-15 13:06,B02,M0020,Bronze,App,Coffee,1,105,0.00,105.00,App Wallet,2
T004238,2026-04-15 13:24,B08,M0119,Bronze,In-store,Bakery,1,75,0.00,75.00,Cash,
T004239,2026-04-15 13:25,B02,M0201,Bronze,In-store,Bakery,2,55,0.00,110.00,Cash,
T004240,2026-04-15 14:15,B07,M0244,Bronze,In-store,Coffee,1,95,9.50,85.50,Cash,
T004241,2026-04-15 15:31,B04,M0038,Gold,In-store,Bakery,1,90,0.00,90.00,QR PromptPay,
T004242,15/04/2026 16:49,B06,,,Delivery,Merchandise,3,690,0.00,2070.00,QR PromptPay,5
T004243,2026-04-15 16:50,B01,M0208,Gold,In-store,Tea,1,75,0.00,75.00,Cash,
T004244,15/04/2026 16:55,B06,M0056,Platinum,App,Tea,2,70,7.00,133.00,Credit Card,
T004245,2026-04-15 17:52,B03,M0071,Bronze,Delivery,Tea,1,95,0.00,95.00,QR PromptPay,
T004246,2026-04-15 17:57,B05,,,In-store,Tea,2,55,0.00,110.00,Credit Card,4
T004247,2026-04-15 19:10,B07,M0170,Gold,In-store,Coffee,4,115,0.00,460.00,Cash,
T004247,2026-04-15 19:37,B07,M0170,Gold,In-store,Coffee,-4,115,-0.00,-460.00,Cash,
T004248,2026-04-15 19:57,B01,M0116,Bronze,In-store,Coffee,1,55,8.25,46.75,QR PromptPay,3
T004249,2026-04-16 07:21,B03,M0229,Platinum,App,Bakery,3,60,18.00,162.00,App Wallet,
T004250,2026-04-16 07:22,B05,M0055,Silver,Delivery,Tea,1,90,18.00,72.00,QR PromptPay,2
T004251,2026-04-16 09:19,B05,M0240,Platinum,App,Bakery,1,110,0.00,110.00,Credit Card,
T004252,2026-04-16 10:07,B08,,,App,Tea,1,75,0.00,75.00,App Wallet,
T004253,2026-04-16 10:53,B04,M0325,Platinum,In-store,Tea,4,50,0.00,200.00,QR PromptPay,
T004254,2026-04-16 11:08,B03,M0132,Bronze,In-store,Coffee,1,100,5.00,95.00,Cash,
T004255,2026-04-16 11:35,B01,M0114,Silver,Delivery,Tea,1,60,9.00,51.00,QR PromptPay,
T004256,2026-04-16 12:09,B01,M0127,Silver,In-store,Coffee,1,100,0.00,100.00,QR PromptPay,
T004257,2026-04-16 12:10,B01,,,In-store,Coffee,1,75,0.00,75.00,Cash,
T004258,2026-04-16 12:20,B08,M0112,Bronze,In-store,Coffee,2,60,6.00,114.00,Cash,
T004258,2026-04-16 12:20,B08,M0112,Bronze,In-store,Coffee,2,60,6.00,114.00,Cash,
T004259,2026-04-16 12:38,B02,,,In-store,Bakery,3,90,0.00,270.00,Credit Card,
T004260,16/04/2026 12:53,B06,M0229,Platinum,In-store,Bakery,1,85,17.00,68.00,QR PromptPay,1
T004261,2026-04-16 12:54,B01,M0254,Bronze,In-store,Coffee,2,80,32.00,128.00,QR PromptPay,5
T004262,2026-04-16 13:22,B02,M0026,Bronze,In-store,Coffee,4,110,0.00,440.00,QR PromptPay,
T004263,2026-04-16 13:55,B04,M0264,Bronze,App,Tea,1,85,8.50,76.50,Credit Card,4
T004264,2026-04-16 14:14,B07,,,App,Coffee,1,100,0.00,100.00,App Wallet,4
T004265,2026-04-16 15:21,B03,M0208,Gold,Mobile App,Bakery,4,75,30.00,270.00,App Wallet,
T004266,2026-04-16 15:22,B05,M0036,Platinum,Delivery,Bakery,1,50,7.50,42.50,QR PromptPay,3
T004267,2026-04-16 15:57,B03,M0053,Gold,In-store,Coffee,1,90,13.50,76.50,QR PromptPay,
T004268,2026-04-16 16:10,B08,M0171,Gold,In-store,Merchandise,4,640,128.00,2432.00,QR PromptPay,
T004269,2026-04-16 16:17,B03,,,In-store,Coffee,1,100,0.00,100.00,QR PromptPay,
T004270,2026-04-16 16:33,B04,M0287,Silver,In-store,Coffee,2,80,0.00,160.00,Cash,
T004271,2026-04-16 16:44,B05,M0120,Bronze,In-store,Coffee,4,65,0.00,260.00,Credit Card,4
T004272,2026-04-16 16:53,B02,M0269,Gold,Mobile App,Bakery,3,75,0.00,225.00,Credit Card,3
T004273,2026-04-16 18:15,B04,M0063,Silver,Delivery,Coffee,1,75,0.00,75.00,QR PromptPay,4
T004273,2026-04-16 18:15,B04,M0063,Silver,Delivery,Coffee,1,75,0.00,75.00,QR PromptPay,4
T004274,2026-04-16 19:01,B01,M0114,Silver,In-store,Coffee,2,105,0.00,210.00,Cash,3
T004275,2026-04-17 08:02,B04,M0168,Gold,In-store,Coffee,1,65,0.00,65.00,Credit Card,
T004276,2026-04-17 08:32,B07,M0170,Gold,Delivery,Coffee,2,90,36.00,144.00,Cash,5
T004277,2026-04-17 08:40,B04,M0177,Bronze,App,Coffee,1,55,0.00,55.00,App Wallet,2
T004278,2026-04-17 09:08,B03,M0044,bronze,Delivery,Merchandise,1,615,0.00,615.00,QR PromptPay,
T004279,2026-04-17 12:26,B04,M0249,Gold,In-store,Coffee,3,70,0.00,210.00,Cash,4
T004280,2026-04-17 13:54,B01,M0045,Gold,In-store,Bakery,2,110,22.00,198.00,Credit Card,3
T004281,2026-04-17 16:19,B03,,,In-store,Tea,2,50,0.00,100.00,Cash,
T004282,17/04/2026 16:43,B06,M0056,Platinum,In store,Coffee,3,95,14.25,270.75,QR PromptPay,
T004283,2026-04-17 17:28,B04,,,In-store,Coffee,4,120,0.00,480.00,Cash,
T004284,2026-04-17 17:54,B02,,,Delivery,Coffee,1,90,0.00,90.00,QR PromptPay,3
T004285,2026-04-17 18:22,B04,,,App,Coffee,1,55,0.00,55.00,App Wallet,
T004286,2026-04-17 18:29,B01,,,App,Coffee,1,55,0.00,55.00,App Wallet,
T004286,2026-04-17 18:29,B01,,,App,Coffee,1,55,0.00,55.00,App Wallet,
T004287,2026-04-18 07:30,B01,,,App,Bakery,3,55,0.00,165.00,App Wallet,
T004288,18/04/2026 08:26,B06,M0304,Platinum,Delivery,Merchandise,3,530,0.00,1590.00,Cash,
T004289,2026-04-18 08:39,B07,M0193,Bronze,In-store,Bakery,4,95,0.00,380.00,Credit Card,
T004290,2026-04-18 09:08,B04,M0028,Silver,App,Coffee,4,70,0.00,280.00,App Wallet,
T004291,2026-04-18 10:01,B02,M0222,Silver,In-store,Tea,1,80,0.00,80.00,Cash,4
T004292,2026-04-18 12:24,B04,M9366,Platinum,App,Bakery,4,105,0.00,420.00,Credit Card,
T004293,2026-04-18 12:53,B04,M0024,Platinum,Delivery,Tea,1,75,0.00,75.00,QR PromptPay,
T004294,2026-04-18 13:15,B08,,,In-store,Coffee,1,75,0.00,75.00,Cash,4
T004295,2026-04-18 13:21,B04,,,In-store,Tea,1,80,0.00,80.00,QR PromptPay,4
T004296,2026-04-18 13:56,B04,M0115,Silver,In-store,Merchandise,1,610,0.00,610.00,Credit Card,3
T004297,2026-04-18 14:00,B03,,,In-store,Coffee,1,110,0.00,110.00,Credit Card,
T004298,2026-04-18 14:14,B05,M0230,Silver,App,Tea,4,60,24.00,216.00,Credit Card,
T004299,18/04/2026 14:53,B06,,,App,Merchandise,2,665,0.00,1330.00,Credit Card,3
T004300,2026-04-18 15:15,B05,M0295,Silver,In-store,Coffee,1,90,0.00,90.00,QR PromptPay,3
T004301,2026-04-18 16:46,B02,,,In-store,Coffee,2,65,0.00,130.00,QR PromptPay,
T004302,2026-04-18 16:51, B08,M0209,Bronze,In-store,Merchandise,2,285,0.00,570.00,QR PromptPay,2
T004303,2026-04-18 18:06,B01,M0045,Gold,App,Bakery,1,65,0.00,65.00,Credit Card,
T004304,18/04/2026 18:32,B06,M0058,Gold,In-store,Bakery,4,85,17.00,323.00,Cash,5
T004305,2026-04-18 19:08,B01,M0116,Bronze,In-store,Coffee,1,100,0.00,100.00,Cash,
T004306,2026-04-18 19:37,B03,M9772,Silver,App,Tea,1,75,0.00,75.00,App Wallet,3
T004307,2026-04-18 19:52,B03,,,In-store,Coffee,1,80,0.00,80.00,Cash,4
T004308,2026-04-18 19:58,B02,,,App,Coffee,1,120,0.00,120.00,Credit Card,2
T004309,2026-04-19 08:02,B04,M0301,Bronze,Delivery,Tea,4,75,0.00,300.00,Cash,
T004310,2026-04-19 08:51,B04,,,In-store,Coffee,3,100,0.00,300.00,Credit Card,
T004311,2026-04-19 09:45,B05,M0297,Brz,In-store,Tea,1,90,0.00,90.00,Credit Card,
T004312,2026-04-19 10:07,B01,M0050,Silver,In-store,Tea,2,55,0.00,110.00,QR PromptPay,3
T004313,2026-04-19 10:25,B02,M0160,Bronze,Delivery,Coffee,1,60,0.00,60.00,Cash,
T004314,2026-04-19 12:26,B02,M0054,Bronze,In-store,Coffee,1,120,24.00,96.00,QR PromptPay,
T004315,2026-04-19 12:32,B05,M0170,Gold,Delivery,Coffee,2,75,22.50,127.50,QR PromptPay,
T004316,2026-04-19 13:23,B08,M0051,Gold,In-store,Coffee,2,85,0.00,170.00,Cash,
T004317,2026-04-19 13:24,B03,,,In-store,Coffee,2,90,0.00,180.00,Cash,
T004318,2026-04-19 13:45,B04,,,App,Coffee,1,55,0.00,55.00,App Wallet,
T004319,2026-04-19 14:36,B04,M9064,Bronze,In-store,Tea,1,65,0.00,65.00,QR PromptPay,5
T004320,2026-04-19 15:12,B08,M0013,Bronze,App,Bakery,2,55,0.00,110.00,App Wallet,
T004321,19/04/2026 15:52,B06,,,In-store,Coffee,2,120,0.00,240.00,QR PromptPay,1
T004322,2026-04-19 16:44,B01,M0208,Gold,In-store,Bakery,1,85,0.00,85.00,QR PromptPay,
T004323,2026-04-19 16:46,B01,M0045,Gold,App,Merchandise,1,425,0.00,425.00,App Wallet,5
T004324,2026-04-19 16:58,B03,M0037,Silver,In-store,Coffee,1,95,0.00,95.00,QR PromptPay,
T004325,2026-04-19 17:24,B04,M0258,bronze,App,Bakery,3,105,0.00,315.00,App Wallet,
T004324,2026-04-19 17:38,B03,M0037,Silver,In-store,Coffee,-1,95,-0.00,-95.00,QR PromptPay,
T004326,2026-04-19 17:47,B04,,,In-store,Coffee,2,100,0.00,200.00,Cash,
T004327,2026-04-19 18:18,B05,M0297,Bronze,In-store,Bakery,1,110,22.00,88.00,Credit Card,4
T004328,2026-04-19 18:31,B05,M0297,Bronze,App,Tea,4,80,0.00,320.00,App Wallet,
T004329,2026-04-19 19:44,B05,M0010,bronze,Delivery,Coffee,1,95,0.00,95.00,Credit Card,5
T004330,19/04/2026 19:56,B06,,,Delivery,Tea,2,85,0.00,170.00,QR PromptPay,
T004331,2026-04-20 07:20,B05,M0288,Gold,App,Bakery,1,50,0.00,50.00,Credit Card,
T004332,2026-04-20 07:21,B04,M0258,Bronze,In-store,Coffee,1,100,0.00,100.00,Cash,4
T004333,2026-04-20 07:44,B02,M9366,Gold,App,Tea,1,65,3.25,61.75,Credit Card,3
T004334,2026-04-20 08:10,B02,M0295,Silver,In-store,Tea,3,50,0.00,150.00,Cash,
T004335,2026-04-20 10:11,B01,,,Delivery,Bakery,1,55,0.00,55.00,Cash,
T004336,2026-04-20 11:06,B04,M0155,Silver,App,Coffee,1,90,0.00,90.00,Credit Card,
T004337,2026-04-20 12:47,B07,M0295,Silver,In-store,Merchandise,1,785,0.00,785.00,Credit Card,4
T004338,2026-04-20 12:59,B02,,,In-store,Bakery,2,100,0.00,200.00,Credit Card,
T004339,2026-04-20 13:39,b03,M0201,Bronze,In-store,Coffee,1,95,0.00,95.00,Cash,
T004340,20/04/2026 13:42,B06,M0056,Platinum,App,Coffee,2,65,6.50,123.50,App Wallet,
T004341,2026-04-20 13:52,B08,M0051,Gold,In-store,Coffee,1,80,0.00,80.00,Credit Card,
T004342,2026-04-20 14:31,B05,M0202,Bronze,In-store,Bakery,4,75,0.00,300.00,Cash,4
T004343,2026-04-20 14:31,B08,M0051,Gold,In-store,Bakery,4,50,40.00,160.00,QR PromptPay,
T004344,2026-04-20 14:43,B01,M0116,Bronze,In-store,Bakery,1,55,0.00,55.00,QR PromptPay,4
T004345,2026-04-20 14:53,B07,M0288,Gold,In-store,Bakery,2,70,21.00,119.00,Cash,
T004346,2026-04-20 15:45,B07,M0288,Gold,In-store,Coffee,4,80,64.00,256.00,Credit Card,
T004347,2026-04-20 16:04,B03,,,In-store,Coffee,4,110,0.00,440.00,Cash,
T004348,2026-04-20 16:13,B05,M0056,Platinum,App,Bakery,2,70,0.00,140.00,Credit Card,3
T004349,2026-04-20 16:15,B07,M0286,Silver,In-store,Bakery,1,55,0.00,55.00,QR PromptPay,
T004350,2026-04-20 17:34,B05,M0315,Bronze,app,Coffee,2,80,0.00,160.00,Credit Card,3
T004351,2026-04-20 18:14,B08,M0084,Silver,In-store,Coffee,2,110,0.00,220.00,Credit Card,4
T004352,2026-04-20 18:24,B01,M0048,SILVER,In-store,Tea,2,70,0.00,140.00,Cash,
T004353,2026-04-20 18:31,B07,M0289,Silver,In-store,Coffee,3,70,42.00,168.00,QR PromptPay,
T004354,2026-04-20 18:53,B05,,,In-store,Coffee,1,70,0.00,70.00,Cash,
T004355,2026-04-20 19:41,B07,M0289,Silver,In-store,Coffee,2,55,0.00,110.00,Credit Card,
T004356,21/04/2026 08:31,B06,,,In-store,Coffee,1,60,0.00,60.00,Cash,1
T004357,2026-04-21 09:04,B01,M0319,Gold,In-store,Bakery,1,95,0.00,95.00,Credit Card,
T004358,2026-04-21 09:17,B07,M0058,Gold,In-store,Bakery,3,55,0.00,165.00,QR PromptPay,
T004359,2026-04-21 09:52,B04,,,In-store,Coffee,4,115,0.00,460.00,Cash,
T004360,2026-04-21 09:59,B07,M0130,Platinum,In-store,Coffee,2,90,0.00,180.00,Cash,
T004361,2026-04-21 10:48,B08,M0082,Bronze,App,Coffee,2,55,0.00,110.00,App Wallet,5
T004362,2026-04-21 11:29,B04,M0310,Gold,In-store,Coffee,1,60,0.00,60.00,Cash,
T004363,2026-04-21 12:24,B01,,,In-store,Bakery,1,70,0.00,70.00,QR PromptPay,3
T004364,2026-04-21 13:51,B08,,,App,Coffee,1,55,0.00,55.00,Credit Card,
T004365,2026-04-21 13:55,B07,M0289,Silver,Delivery,Bakery,4,110,44.00,396.00,Cash,4
T004366,2026-04-21 15:03,B01,M0114,Silver,In-store,Tea,1,85,0.00,85.00,Cash,4
T004367,2026-04-21 15:56,B07,M0192,Gold,Delivery,Coffee,1,70,3.50,66.50,QR PromptPay,
T004368,2026-04-21 16:11,B01,M0029,Gold,In-store,Coffee,2,105,10.50,199.50,Credit Card,
T004369,2026-04-21 17:34,B03,,,Delivery,Bakery,4,95,0.00,380.00,Cash,
T004370,2026-04-21 17:59,B05,M0001,Bronze,In-store,Coffee,1,80,0.00,80.00,Cash,
